,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
6,5426,Solana,SOL,solana,1074,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,565827495.3460941,618907744.6383497,True,79168795063.19,,7,525236893.3,67186704844.987656,,2026-01-23T06:55:00.000Z,127.91695652386811,3267151159.4916134,-36.0405,-0.31510672,-1.71021757,-10.70243197,5.37209388,-2.35538506,-34.14871127,72378931122.19551,2.3963,79168795063.19,,2026-01-23T06:55:00.000Z,,,,,,2026-01-23 12:27:06.313128
7,1958,TRON,TRX,tron,1281,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94711548607.77277,94711545770.78847,True,29196238678.67,,8,94667886298.43,29182779998.78862,,2026-01-23T06:55:00.000Z,0.30826483129445975,720523252.9413838,3.2281,-0.21414387,2.7055149,-0.45966368,9.24089788,11.3512064,4.32524511,29196239553.212097,0.9666,29196238678.67,,2026-01-23T06:55:00.000Z,,,,,,2026-01-23 12:27:06.313128
8,74,Dogecoin,DOGE,dogecoin,1381,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168432843126.57907,168432843126.57907,True,21068407605.58,,9,,,,2026-01-23T06:55:00.000Z,0.12508491345566583,835477728.0052136,-43.4247,-0.00441309,-1.21161554,-10.76762284,-1.55651328,-14.51049788,-37.00914592,21068407605.579884,0.6975,21068407605.58,,2026-01-23T06:55:00.000Z,,,,,,2026-01-23 12:27:06.313128
9,2010,Cardano,ADA,cardano,1666,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36035240284.4779,44994357503.72673,False,16213871605.5,,10,37997904336.0,13692675623.404089,,2026-01-23T06:55:00.000Z,0.3603534421878989,395548428.9126838,-44.6878,0.03962759,-1.39095604,-8.51333483,1.01921096,-12.68537342,-44.70418619,12985422876.57965,0.4299,16215904898.46,,2026-01-23T06:55:00.000Z,,,,,,2026-01-23 12:27:06.313128
10,1831,Bitcoin Cash,BCH,bitcoin-cash,1124,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19984578.125,19984578.125,False,11906997650.76,,11,,,,2026-01-23T06:55:00.000Z,595.8093073712067,307639003.53855175,-33.3999,0.16177655,0.16121944,-0.69669209,3.96856717,9.47197862,17.06532159,11906997650.76202,0.3942,12511995454.8,,2026-01-23T06:55:00.000Z,,,,,,2026-01-23 12:27:06.313128
11,328,Monero,XMR,monero,353,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,9781953461.7,,12,,,,2026-01-23T06:55:00.000Z,530.2807597164275,105739293.13989997,-34.1178,1.07509455,3.88085371,-22.09915837,23.6831853,38.44240017,62.06082877,9781953461.701208,0.3239,9781953461.7,,2026-01-23T06:55:00.000Z,,,,,,2026-01-23 12:27:06.313128
12,1975,Chainlink,LINK,chainlink,2194,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12287713925.75,,13,,,,2026-01-23T06:56:00.000Z,12.287713925746282,285147591.13957113,-45.3717,-0.28772113,-1.43368446,-10.96018786,0.86433953,-2.47957578,-31.16321212,8700929867.75078,0.2881,12287713925.75,,2026-01-23T06:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-01-23 12:27:06.313128
13,3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921693173.9,985239504.0,False,8751381596.43,,14,,,,2026-01-23T06:56:00.000Z,8.882491577836563,1407160.90768597,39.1406,-0.24399297,-0.3422929,-0.13439829,10.35120679,-6.17482812,-0.93016027,8186931854.5162,0.2711,8751381596.43,,2026-01-23T06:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-01-23 12:27:06.313128
14,512,Stellar,XLM,stellar,799,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32421784030.082405,50001786883.65895,False,10573581284.97,,15,31531408660.0,6667759959.696592,,2026-01-23T06:55:00.000Z,0.21146406846564883,117595561.01167206,-36.828,0.06593117,-1.38396538,-7.16595029,-1.199564,-14.77352142,-33.70271694,6856042357.915826,0.227,10573585499.1,,2026-01-23T06:55:00.000Z,,,,,,2026-01-23 12:27:06.313128
0,1,Bitcoin,BTC,bitcoin,12524,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19979612.0,19979612.0,False,1786545189385.24,,1,,,,2026-01-23T06:56:00.000Z,89418.41259906552,34988131125.56435,-32.7785,-0.02068626,-0.72891155,-6.57751659,2.84357566,2.95789596,-19.74366474,1786545189385.2405,59.1496,1877786664580.38,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
1,1027,Ethereum,ETH,ethereum,11442,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120694468.89581029,120694468.89581029,True,354316796255.12,,2,,,,2026-01-23T06:57:00.000Z,2935.6506515719757,21353757553.58339,-37.9673,-0.93085029,-2.69699124,-11.40217399,0.19737286,3.43991878,-25.31660655,354316796255.119,11.7309,354316796255.12,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:28:08.911694
2,825,Tether USDt,USDT,tether,167965,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186917302715.80444,189486597068.5769,True,189235594512.82,,3,,,,2026-01-23T06:56:00.000Z,0.9986753545652528,82200939361.77441,-25.3808,-0.0112721,-0.02906336,-0.09664048,-0.0690294,-0.08955519,-0.16057934,186669703564.0867,6.1803,189235594512.82,,2026-01-23T06:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-23 12:28:08.911694
3,1839,BNB,BNB,bnb,3098,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136360650.32,136360648.32,136360648.32,False,121341353968.47,,4,,,,2026-01-23T06:57:00.000Z,889.8560945802752,1869213153.3176591,-40.915,0.04508029,-0.00370867,-4.84758764,6.20535475,4.42242797,-20.18257534,121341353968.46956,4.0174,121341355748.18,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:28:08.911694
4,52,XRP,XRP,xrp,1784,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60789498738.0,99985727631.0,False,190824287860.79,,5,,,,2026-01-23T06:56:00.000Z,1.90851526894946,2243603645.2410145,-48.1568,0.09328204,-2.29458045,-7.91256487,3.20772618,-7.75471592,-24.86376947,116017686533.25693,3.8412,190851526894.95,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
5,3408,USDC,USDC,usd-coin,36690,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73611649961.01012,73611649961.01012,False,73587014018.42,,6,60901219650.23,60880837564.62611,,2026-01-23T06:56:00.000Z,0.9996653254939564,14235427996.50971,-21.6009,-0.00061207,-0.01131226,-0.02619054,-0.02184903,-0.00894972,-0.03198094,73587014018.42036,2.4363,73587014018.42,,2026-01-23T06:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-23 12:28:08.911694
6,5426,Solana,SOL,solana,1074,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,565827495.3460941,618907744.6383497,True,79132504468.02,,7,525236893.3,67155906782.38808,,2026-01-23T06:57:00.000Z,127.85832000577038,3268817868.545483,-36.0116,-0.3586367,-1.76820806,-10.76852185,5.30044052,-2.42290529,-34.18766469,72345752968.02446,2.3953,79132504468.02,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:28:08.911694
7,1958,TRON,TRX,tron,1281,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94711548607.77277,94711545770.78847,True,29198097076.26,,8,94667886298.43,29184637539.703518,,2026-01-23T06:56:00.000Z,0.30828445295273826,720504671.8891462,3.2294,-0.2140491,2.71302465,-0.45063929,9.24703055,11.35917712,4.33210347,29198097950.853905,0.9667,29198097076.26,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
8,74,Dogecoin,DOGE,dogecoin,1381,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168432843126.57907,168432843126.57907,True,21068612450.6,,9,,,,2026-01-23T06:56:00.000Z,0.12508612963785057,835510219.9923853,-43.4187,0.00524061,-1.21660371,-10.76753335,-1.55951181,-14.50915186,-37.01077837,21068612450.603016,0.6975,21068612450.6,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
9,2010,Cardano,ADA,cardano,1666,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36035240284.4779,44994357503.72673,False,16214135819.91,,10,37997904336.0,13692898753.46356,,2026-01-23T06:56:00.000Z,0.3603593143554137,395533445.75137836,-44.685,0.04712775,-1.39077669,-8.51308357,1.02812106,-12.67917867,-44.70540597,12985634481.547037,0.4299,16216169145.99,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
10,1831,Bitcoin Cash,BCH,bitcoin-cash,1124,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19984578.125,19984578.125,False,11906588900.38,,11,,,,2026-01-23T06:56:00.000Z,595.7888540808563,307564777.4100845,-33.4131,0.16003746,0.17563335,-0.70015396,3.9862367,9.4637254,17.05965638,11906588900.383097,0.3942,12511565935.7,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
11,328,Monero,XMR,monero,353,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,9784500581.49,,12,,,,2026-01-23T06:56:00.000Z,530.4188393566399,105960206.14023909,-33.9571,1.06158156,4.14468174,-22.07657121,23.78676279,38.50164809,62.08636367,9784500581.485994,0.3239,9784500581.49,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
12,1975,Chainlink,LINK,chainlink,2194,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12286822371.05,,13,,,,2026-01-23T06:57:00.000Z,12.286822371049032,285175760.5973413,-45.3654,-0.29572351,-1.44639291,-10.97638182,0.89585192,-2.54670113,-31.18132678,8700298557.896,0.2881,12286822371.05,,2026-01-23T06:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-01-23 12:28:08.911694
13,3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921693173.9,985239504.0,False,8751387738.88,,14,,,,2026-01-23T06:57:00.000Z,8.88249781230763,1407174.16656372,39.1391,-0.24392154,-0.34244378,-0.13228557,10.36564929,-6.19952757,-0.89051244,8186937600.785625,0.2711,8751387738.88,,2026-01-23T06:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-01-23 12:28:08.911694
14,512,Stellar,XLM,stellar,799,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32421784030.082405,50001786883.65895,False,10572313282.73,,15,31531408660.0,6666960350.338659,,2026-01-23T06:56:00.000Z,0.21143870932719247,117612582.1435035,-36.8149,0.04999629,-1.3918572,-7.18408928,-1.21331445,-14.78777703,-33.71158766,6855220169.405604,0.227,10572317496.36,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
0,1,Bitcoin,BTC,bitcoin,12524,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19979612.0,19979612.0,False,1786545189385.24,,1,,,,2026-01-23T06:56:00.000Z,89418.41259906552,34988131125.56435,-32.7785,-0.02068626,-0.72891155,-6.57751659,2.84357566,2.95789596,-19.74366474,1786545189385.2405,59.1496,1877786664580.38,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
1,1027,Ethereum,ETH,ethereum,11442,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120694468.89581029,120694468.89581029,True,354316796255.12,,2,,,,2026-01-23T06:57:00.000Z,2935.6506515719757,21353757553.58339,-37.9673,-0.93085029,-2.69699124,-11.40217399,0.19737286,3.43991878,-25.31660655,354316796255.119,11.7309,354316796255.12,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:28:08.911694
2,825,Tether USDt,USDT,tether,167965,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186917302715.80444,189486597068.5769,True,189235594512.82,,3,,,,2026-01-23T06:56:00.000Z,0.9986753545652528,82200939361.77441,-25.3808,-0.0112721,-0.02906336,-0.09664048,-0.0690294,-0.08955519,-0.16057934,186669703564.0867,6.1803,189235594512.82,,2026-01-23T06:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-23 12:28:08.911694
3,1839,BNB,BNB,bnb,3098,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136360650.32,136360648.32,136360648.32,False,121341353968.47,,4,,,,2026-01-23T06:57:00.000Z,889.8560945802752,1869213153.3176591,-40.915,0.04508029,-0.00370867,-4.84758764,6.20535475,4.42242797,-20.18257534,121341353968.46956,4.0174,121341355748.18,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:28:08.911694
